Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Butler,0,Purdue,0,Purdue,0,Purdue,0,Purdue,0,Iowa State,0,Iowa State,0,Gonzaga,0,Butler,0,Texas Tech,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Purdue,0,Hampton,0,Virginia,0,Virginia,0,Xavier,0,Weber State,0,Wisconsin,0,Kentucky,0,Oklahoma,0,Yale,0
Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Butler,0,Butler,0,Butler,0,Butler,0,Arkansas-Little Rock,0,Arkansas-Little Rock,0,Seton Hall,0,Texas Tech,0,Hampton,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Weber State,0,Virginia,0,Weber State,0,Weber State,0,Pittsburgh,0,Xavier,0,Stephen F. Austin,0,Chattanooga,0,Gonzaga,0,North Carolina-Wilmington,0
Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Hampton,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Texas Tech,0,Purdue,0,Purdue,0,Iona,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Xavier,0,Weber State,0,Xavier,0,Xavier,0,Wisconsin,0,Pittsburgh,0,West Virginia,0,Indiana,0,Iona,0,Fresno State,0
Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Virginia,0,Butler,0,Butler,0,Iowa State,0,Xavier,0,Florida Gulf Coast,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Wisconsin,0,Xavier,0,Wisconsin,0,Wisconsin,0,Stephen F. Austin,0,Wisconsin,0,Michigan,0,Providence,0,Hampton,0,Utah,0
Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Weber State,0,Pittsburgh,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Weber State,0,Michigan State,0,Michigan State,0,Michigan State,0,Michigan State,0,Hampton,0,Hampton,0,Arkansas-Little Rock,0,Pittsburgh,0,Xavier,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Michigan State,0,Pittsburgh,0,Michigan State,0,Michigan State,0,Michigan,0,Stephen F. Austin,0,Notre Dame,0,Southern California,0,Weber State,0,Gonzaga,0
Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Xavier,0,Wisconsin,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Xavier,0,Weber State,0,Stephen F. Austin,0,Weber State,0,Weber State,0,Virginia Commonwealth,0,Virginia Commonwealth,0,Purdue,0,Wisconsin,0,Pittsburgh,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Stephen F. Austin,0,Wisconsin,0,Stephen F. Austin,0,Stephen F. Austin,0,Virginia Commonwealth,0,West Virginia,0,Kentucky,0,Florida Gulf Coast,0,Pittsburgh,0,Iona,0
Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Pittsburgh,0,Stephen F. Austin,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Pittsburgh,0,Stephen F. Austin,0,Pittsburgh,0,Xavier,0,West Virginia,0,Xavier,0,Xavier,0,Virginia,0,Virginia,0,Butler,0,Stephen F. Austin,0,Wisconsin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,West Virginia,0,Stephen F. Austin,0,West Virginia,0,West Virginia,0,Notre Dame,0,Michigan,0,Texas A&amp;M,0,North Carolina,0,Stephen F. Austin,0,Texas Tech,0
Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Wisconsin,0,West Virginia,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,Wisconsin,0,West Virginia,0,Wisconsin,0,Pittsburgh,0,Michigan,0,Pittsburgh,0,Pittsburgh,0,Weber State,0,Stony Brook,0,Texas Tech,0,West Virginia,0,Stephen F. Austin,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,Michigan,0,West Virginia,0,Michigan,0,Michigan,0,Stony Brook,0,Notre Dame,0,Chattanooga,0,Michigan State,0,Southern California,0,Hampton,0
West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,West Virginia,0,Stephen F. Austin,0,Michigan,0,Michigan,0,Stephen F. Austin,0,Stephen F. Austin,0,Stephen F. Austin,0,Michigan,0,Stephen F. Austin,0,Wisconsin,0,Notre Dame,0,Wisconsin,0,Wisconsin,0,Xavier,0,Kentucky,0,Hampton,0,Michigan,0,West Virginia,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Notre Dame,0,Michigan,0,Notre Dame,0,Notre Dame,0,Kentucky,0,Stony Brook,0,Indiana,0,Michigan,0,Virginia Commonwealth,0,Weber State,0
Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,Michigan,0,West Virginia,0,Notre Dame,0,Notre Dame,0,West Virginia,0,West Virginia,0,West Virginia,0,Notre Dame,0,West Virginia,0,Stephen F. Austin,0,Stony Brook,0,Stony Brook,0,Stephen F. Austin,0,Pittsburgh,0,Chattanooga,0,Virginia,0,Notre Dame,0,Michigan,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Stony Brook,0,Notre Dame,0,Stony Brook,0,Stony Brook,0,Chattanooga,0,Kentucky,0,Providence,0,West Virginia,0,Yale,0,Pittsburgh,0
Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Notre Dame,0,Michigan,0,Stony Brook,0,Stony Brook,0,Michigan,0,Michigan,0,Stony Brook,0,Stony Brook,0,Michigan,0,West Virginia,0,Kentucky,0,Kentucky,0,West Virginia,0,Wisconsin,0,Indiana,0,Pittsburgh,0,Stony Brook,0,Notre Dame,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Kentucky,0,Stony Brook,0,Kentucky,0,Kentucky,0,Indiana,0,Chattanooga,0,Southern California,0,Stephen F. Austin,0,Oregon State,0,Stephen F. Austin,0
Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Stony Brook,0,Notre Dame,0,Kentucky,0,Kentucky,0,Notre Dame,0,Notre Dame,0,Kentucky,0,Kentucky,0,Notre Dame,0,Michigan,0,Chattanooga,0,Chattanooga,0,Michigan,0,Stephen F. Austin,0,Providence,0,Stephen F. Austin,0,Kentucky,0,Stony Brook,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Chattanooga,0,Kentucky,0,Chattanooga,0,Chattanooga,0,Providence,0,Indiana,0,Florida Gulf Coast,0,Green Bay,0,Green Bay,0,Michigan,0
Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Kentucky,0,Stony Brook,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Stony Brook,0,Chattanooga,0,Chattanooga,0,Stony Brook,0,Notre Dame,0,Indiana,0,Indiana,0,Notre Dame,0,West Virginia,0,Southern California,0,Michigan State,0,Chattanooga,0,Kentucky,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Indiana,0,Chattanooga,0,Indiana,0,Indiana,0,Southern California,0,Providence,0,North Carolina,0,Wisconsin,0,Texas A&amp;M,0,Chattanooga,0
Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Chattanooga,0,Kentucky,0,Indiana,0,Indiana,0,Indiana,0,Kentucky,0,Indiana,0,Indiana,0,Kentucky,0,Stony Brook,0,Providence,0,Providence,0,Providence,0,Michigan,0,Florida Gulf Coast,0,Oklahoma,0,Indiana,0,Chattanooga,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Providence,0,Indiana,0,Providence,0,Providence,0,Florida Gulf Coast,0,Southern California,0,Oklahoma,0,Pittsburgh,0,Northern Iowa,0,Southern California,0
Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Indiana,0,Chattanooga,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Chattanooga,0,Kentucky,0,Southern California,0,Southern California,0,Southern California,0,Notre Dame,0,North Carolina,0,Virginia Commonwealth,0,Providence,0,Indiana,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Southern California,0,Providence,0,Southern California,0,Southern California,0,North Carolina,0,Florida Gulf Coast,0,Virginia Commonwealth,0,Xavier,0,Texas,0,Virginia Commonwealth,0
Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Providence,0,Indiana,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Indiana,0,Chattanooga,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Michigan State,0,Michigan State,0,Oregon State,0,Southern California,0,Providence,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Florida Gulf Coast,0,Southern California,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Michigan State,0,North Carolina,0,Oregon State,0,North Carolina-Wilmington,0,North Carolina-Wilmington,0,Green Bay,0
Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Southern California,0,Providence,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Indiana,0,North Carolina,0,North Carolina,0,North Carolina,0,Oklahoma,0,Oklahoma,0,Green Bay,0,Florida Gulf Coast,0,Southern California,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,Florida Gulf Coast,0,North Carolina,0,Florida Gulf Coast,0,North Carolina,0,North Carolina,0,Oklahoma,0,Oklahoma,0,Green Bay,0,Weber State,0,Duke,0,Northern Iowa,0
Cal State Bakersfield,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Cal State Bakersfield,0,Kansas,0,Kansas,0,Kansas,0,Cal State Bakersfield,0,Kansas,0,Cal State Bakersfield,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Kansas,0,Middle Tennessee,0,Kansas,0,Cal State Bakersfield,0
