Team,games,Win,T_Pace,T_EFG,T_ORB,T_TOV,T_FTFGA,Team_stats,O_EFG,O_ORB,O_TOV,O_FTFGA,School,SOS
Oral Roberts,13.0,L,72.3230769231,0.539083333333,24.6666666667,15.525,0.22925,IPFW,0.516384615385,28.4923076923,14.6461538462,0.283692307692,IPFW,-1.87
South Dakota,14.0,L,73.2714285714,0.539083333333,24.6666666667,15.525,0.22925,IPFW,0.537071428571,28.9571428571,14.6928571429,0.273357142857,IPFW,-1.87
Denver,15.0,L,73.1333333333,0.543384615385,24.9692307692,15.3769230769,0.223846153846,IPFW,0.532466666667,28.6066666667,14.4866666667,0.261466666667,IPFW,-1.87
South Dakota State,17.0,W,72.2823529412,0.5402,25.3733333333,15.24,0.240533333333,IPFW,0.535235294118,28.0058823529,13.8764705882,0.255588235294,IPFW,-1.87
Nebraska-Omaha,17.0,L,72.2823529412,0.5402,25.3733333333,15.24,0.240533333333,IPFW,0.535235294118,28.0058823529,13.8764705882,0.255588235294,IPFW,-1.87
North Dakota State,19.0,L,72.8789473684,0.541941176471,25.4588235294,15.2764705882,0.235117647059,IPFW,0.536315789474,27.0473684211,13.7894736842,0.243789473684,IPFW,-1.87
IUPUI,19.0,W,72.8789473684,0.541941176471,25.4588235294,15.2764705882,0.235117647059,IPFW,0.536315789474,27.0473684211,13.7894736842,0.243789473684,IPFW,-1.87
Oral Roberts,21.0,L,72.8238095238,0.54,25.4842105263,15.4210526316,0.247789473684,IPFW,0.529476190476,26.2238095238,13.3666666667,0.243238095238,IPFW,-1.87
Western Illinois,22.0,L,72.7409090909,0.5448,25.105,15.12,0.2464,IPFW,0.526636363636,26.0136363636,13.3363636364,0.239636363636,IPFW,-1.87
South Dakota,23.0,L,72.7913043478,0.55319047619,25.1904761905,15.1857142857,0.240142857143,IPFW,0.525782608696,25.8217391304,13.1217391304,0.23752173913,IPFW,-1.87
North Dakota State,24.0,W,72.3416666667,0.543590909091,24.9772727273,15.1909090909,0.234818181818,IPFW,0.524333333333,25.9541666667,13.0,0.232,IPFW,-1.87
Denver,25.0,L,71.964,0.552826086957,25.0347826087,15.2434782609,0.243913043478,IPFW,0.53448,25.516,13.208,0.22272,IPFW,-1.87
South Dakota State,25.0,L,71.964,0.552826086957,25.0347826087,15.2434782609,0.243913043478,IPFW,0.53448,25.516,13.208,0.22272,IPFW,-1.87
Nebraska-Omaha,27.0,L,72.337037037,0.55224,25.0,14.86,0.25008,IPFW,0.536148148148,25.0259259259,13.0074074074,0.220222222222,IPFW,-1.87
Western Illinois,28.0,L,72.2964285714,0.553423076923,24.9653846154,14.8346153846,0.257538461538,IPFW,0.535428571429,24.9642857143,12.9571428571,0.219392857143,IPFW,-1.87
IUPUI,28.0,W,72.2964285714,0.553423076923,24.9653846154,14.8346153846,0.257538461538,IPFW,0.535428571429,24.9642857143,12.9571428571,0.219392857143,IPFW,-1.87
Virginia Tech,4.0,W,72.975,0.4655,25.0,10.55,0.1385,Jacksonville State,0.52375,38.2,13.675,0.3705,Jacksonville State,-3.75
Winthrop,5.0,W,73.48,0.456333333333,25.6666666667,11.4,0.154,Jacksonville State,0.5238,37.9,14.18,0.3408,Jacksonville State,-3.75
Alabama-Birmingham,5.0,W,73.48,0.456333333333,25.6666666667,11.4,0.154,Jacksonville State,0.5238,37.9,14.18,0.3408,Jacksonville State,-3.75
Alabama A&amp;M,7.0,W,70.6714285714,0.4452,26.66,10.48,0.1834,Jacksonville State,0.505142857143,38.2857142857,13.8285714286,0.313857142857,Jacksonville State,-3.75
Samford,8.0,W,70.5125,0.462333333333,24.7833333333,11.2833333333,0.197666666667,Jacksonville State,0.497625,36.4125,13.25,0.33825,Jacksonville State,-3.75
Jacksonville,8.0,W,70.5125,0.462333333333,24.7833333333,11.2833333333,0.197666666667,Jacksonville State,0.497625,36.4125,13.25,0.33825,Jacksonville State,-3.75
Alabama State,10.0,W,70.89,0.463625,23.2625,11.75,0.2285,Jacksonville State,0.5061,34.07,13.9,0.3234,Jacksonville State,-3.75
Loyola Marymount,11.0,W,71.0363636364,0.458555555556,23.6222222222,13.0333333333,0.231444444444,Jacksonville State,0.504818181818,34.9,14.2090909091,0.321272727273,Jacksonville State,-3.75
Northern Colorado,11.0,L,71.0363636364,0.458555555556,23.6222222222,13.0333333333,0.231444444444,Jacksonville State,0.504818181818,34.9,14.2090909091,0.321272727273,Jacksonville State,-3.75
Alabama,13.0,W,70.0384615385,0.459909090909,25.0909090909,13.3545454545,0.232,Jacksonville State,0.504153846154,34.7076923077,14.5538461538,0.342384615385,Jacksonville State,-3.75
SIU Edwardsville,14.0,L,69.3714285714,0.466416666667,25.775,13.425,0.23625,Jacksonville State,0.503857142857,35.0357142857,14.6285714286,0.344142857143,Jacksonville State,-3.75
Eastern Illinois,14.0,W,69.3714285714,0.466416666667,25.775,13.425,0.23625,Jacksonville State,0.503857142857,35.0357142857,14.6285714286,0.344142857143,Jacksonville State,-3.75
Austin Peay,16.0,W,69.24375,0.460928571429,26.0071428571,14.1428571429,0.229285714286,Jacksonville State,0.5140625,34.525,15.01875,0.3286875,Jacksonville State,-3.75
Murray State,16.0,W,69.24375,0.460928571429,26.0071428571,14.1428571429,0.229285714286,Jacksonville State,0.5140625,34.525,15.01875,0.3286875,Jacksonville State,-3.75
Southeast Missouri State,17.0,L,68.7882352941,0.458533333333,25.8933333333,14.28,0.217333333333,Jacksonville State,0.514235294118,35.4352941176,14.7,0.316235294118,Jacksonville State,-3.75
Tennessee-Martin,18.0,L,68.5277777778,0.4668125,26.0,14.18125,0.214,Jacksonville State,0.511722222222,34.2333333333,14.7,0.314555555556,Jacksonville State,-3.75
Eastern Kentucky,19.0,W,68.2263157895,0.478058823529,26.0529411765,14.0235294118,0.208647058824,Jacksonville State,0.506052631579,33.7473684211,14.6157894737,0.322631578947,Jacksonville State,-3.75
Morehead State,20.0,L,68.49,0.482388888889,26.1222222222,13.6666666667,0.214055555556,Jacksonville State,0.5089,33.225,14.44,0.3315,Jacksonville State,-3.75
Belmont,21.0,W,68.4095238095,0.489473684211,26.0631578947,13.8473684211,0.225210526316,Jacksonville State,0.511285714286,33.9333333333,14.7476190476,0.32219047619,Jacksonville State,-3.75
Tennessee State,23.0,W,68.1565217391,0.481380952381,25.5285714286,13.8476190476,0.227142857143,Jacksonville State,0.517956521739,33.3565217391,14.6,0.307391304348,Jacksonville State,-3.75
Tennessee Tech,24.0,W,67.9458333333,0.477318181818,26.1636363636,13.7954545455,0.221727272727,Jacksonville State,0.516375,32.8916666667,14.475,0.31125,Jacksonville State,-3.75
Belmont,25.0,W,67.872,0.483956521739,25.4043478261,14.0391304348,0.226260869565,Jacksonville State,0.52124,32.68,14.436,0.30364,Jacksonville State,-3.75
Tennessee Tech,25.0,W,67.872,0.483956521739,25.4043478261,14.0391304348,0.226260869565,Jacksonville State,0.52124,32.68,14.436,0.30364,Jacksonville State,-3.75
Tennessee State,26.0,W,67.8653846154,0.482791666667,25.0791666667,13.8541666667,0.23,Jacksonville State,0.522769230769,31.9923076923,14.4769230769,0.305307692308,Jacksonville State,-3.75
Eastern Kentucky,28.0,W,67.9214285714,0.470115384615,24.9307692308,13.9230769231,0.230615384615,Jacksonville State,0.521964285714,32.2642857143,14.9035714286,0.298357142857,Jacksonville State,-3.75
Morehead State,29.0,W,68.0344827586,0.467888888889,24.8703703704,13.6407407407,0.234814814815,Jacksonville State,0.520551724138,32.2,14.8275862069,0.30724137931,Jacksonville State,-3.75
Arkansas,2.0,L,76.75,0.623,35.5,13.9,0.298,Akron,0.4945,41.55,12.45,0.393,Akron,-1.4
Villanova,2.0,W,76.75,0.623,35.5,13.9,0.298,Akron,0.4945,41.55,12.45,0.393,Akron,-1.4
Green Bay,4.0,W,74.925,0.493333333333,26.4666666667,17.6,0.194,Akron,0.44925,38.5,10.5,0.31475,Akron,-1.4
Charleston Southern,5.0,L,73.64,0.5005,27.95,14.8,0.186,Akron,0.4632,35.08,13.24,0.2632,Akron,-1.4
Coppin State,6.0,L,74.3,0.4958,28.36,14.58,0.1988,Akron,0.452666666667,34.7833333333,13.2,0.255,Akron,-1.4
Marshall,6.0,L,74.3,0.4958,28.36,14.58,0.1988,Akron,0.452666666667,34.7833333333,13.2,0.255,Akron,-1.4
Bethune-Cookman,7.0,L,74.4142857143,0.494,29.7666666667,15.3333333333,0.1965,Akron,0.451142857143,32.3714285714,13.4428571429,0.247142857143,Akron,-1.4
South Carolina State,9.0,L,73.5444444444,0.4995,30.8375,14.8125,0.237625,Akron,0.447222222222,31.5888888889,13.3777777778,0.218111111111,Akron,-1.4
Lipscomb,9.0,L,73.5444444444,0.4995,30.8375,14.8125,0.237625,Akron,0.447222222222,31.5888888889,13.3777777778,0.218111111111,Akron,-1.4
Buffalo,11.0,L,73.1363636364,0.4988,29.52,13.24,0.23,Akron,0.454818181818,30.5363636364,13.6363636364,0.215636363636,Akron,-1.4
Western Michigan,12.0,L,72.45,0.492090909091,29.5909090909,12.9,0.238272727273,Akron,0.444666666667,32.0666666667,13.8333333333,0.209,Akron,-1.4
Central Michigan,12.0,W,72.45,0.492090909091,29.5909090909,12.9,0.238272727273,Akron,0.444666666667,32.0666666667,13.8333333333,0.209,Akron,-1.4
Toledo,13.0,W,72.5538461538,0.497,29.4416666667,12.7333333333,0.224416666667,Akron,0.449538461538,31.5230769231,13.0538461538,0.222076923077,Akron,-1.4
Eastern Michigan,14.0,L,72.2428571429,0.495230769231,28.4923076923,12.8769230769,0.219076923077,Akron,0.46,30.8571428571,12.8214285714,0.228214285714,Akron,-1.4
Miami (OH),15.0,L,72.2933333333,0.502071428571,28.75,12.8428571429,0.2385,Akron,0.469,30.5933333333,12.7266666667,0.234866666667,Akron,-1.4
Northern Illinois,16.0,L,71.68125,0.509333333333,27.6666666667,12.7933333333,0.233733333333,Akron,0.4660625,30.06875,13.1375,0.223875,Akron,-1.4
Ball State,17.0,L,71.6647058824,0.513,26.9375,13.11875,0.2560625,Akron,0.467058823529,29.9235294118,13.4588235294,0.220823529412,Akron,-1.4
Ohio,19.0,L,71.4263157895,0.517777777778,26.6722222222,13.3666666667,0.254611111111,Akron,0.477052631579,28.6368421053,14.2736842105,0.210842105263,Akron,-1.4
Central Michigan,19.0,L,71.4263157895,0.517777777778,26.6722222222,13.3666666667,0.254611111111,Akron,0.477052631579,28.6368421053,14.2736842105,0.210842105263,Akron,-1.4
Bowling Green State,21.0,L,71.2666666667,0.52875,26.97,13.38,0.2519,Akron,0.481285714286,27.8428571429,13.8095238095,0.21419047619,Akron,-1.4
Northern Illinois,22.0,W,71.2681818182,0.533095238095,26.6095238095,13.580952381,0.250476190476,Akron,0.4815,27.9772727273,13.5545454545,0.213,Akron,-1.4
Buffalo,22.0,L,71.2681818182,0.533095238095,26.6095238095,13.580952381,0.250476190476,Akron,0.4815,27.9772727273,13.5545454545,0.213,Akron,-1.4
Kent State,24.0,W,71.2958333333,0.531869565217,26.9043478261,13.5086956522,0.242956521739,Akron,0.483375,29.05,13.6875,0.223458333333,Akron,-1.4
Miami (OH),25.0,W,71.176,0.532125,26.3583333333,13.8541666667,0.238333333333,Akron,0.48516,28.604,13.532,0.22932,Akron,-1.4
Bowling Green State,26.0,L,71.1961538462,0.53576,26.304,13.804,0.23372,Akron,0.484538461538,27.7615384615,13.8653846154,0.227730769231,Akron,-1.4
Ohio,26.0,L,71.1961538462,0.53576,26.304,13.804,0.23372,Akron,0.484538461538,27.7615384615,13.8653846154,0.227730769231,Akron,-1.4
Kent State,28.0,L,71.175,0.532962962963,27.1148148148,13.4296296296,0.227962962963,Akron,0.483571428571,27.4607142857,13.8107142857,0.223071428571,Akron,-1.4
Northwestern,2.0,W,75.35,0.4485,31.5,19.0,0.213,Fairfield,0.5305,31.05,10.05,0.284,Fairfield,-2.69
Sacred Heart,3.0,L,75.5,0.468,33.0333333333,19.0666666667,0.210666666667,Fairfield,0.499,28.1,10.4333333333,0.236333333333,Fairfield,-2.69
Maryland-Eastern Shore,4.0,L,79.575,0.523,28.675,18.225,0.2065,Fairfield,0.4665,26.425,12.825,0.27725,Fairfield,-2.69
Columbia,5.0,L,77.44,0.53,26.28,17.56,0.2152,Fairfield,0.4732,26.64,12.94,0.2566,Fairfield,-2.69
Iona,6.0,W,78.05,0.533166666667,25.0333333333,18.1166666667,0.206666666667,Fairfield,0.493666666667,27.6333333333,12.5333333333,0.231,Fairfield,-2.69
Rider,7.0,L,76.9,0.535285714286,24.6857142857,17.2428571429,0.188428571429,Fairfield,0.494571428571,25.9857142857,13.0,0.230571428571,Fairfield,-2.69
Wagner,8.0,W,75.775,0.52775,24.6375,17.175,0.181875,Fairfield,0.499375,27.2875,13.2875,0.22425,Fairfield,-2.69
Loyola (MD),8.0,L,75.775,0.52775,24.6375,17.175,0.181875,Fairfield,0.499375,27.2875,13.2875,0.22425,Fairfield,-2.69
Bucknell,10.0,L,76.35,0.5464,23.08,16.65,0.2116,Fairfield,0.501,29.97,14.05,0.2459,Fairfield,-2.69
Manhattan,10.0,W,76.35,0.5464,23.08,16.65,0.2116,Fairfield,0.501,29.97,14.05,0.2459,Fairfield,-2.69
Dartmouth,12.0,L,76.6083333333,0.548,23.075,16.6916666667,0.218166666667,Fairfield,0.498666666667,30.7416666667,14.8,0.251583333333,Fairfield,-2.69
Siena,13.0,W,76.7230769231,0.537461538462,22.5846153846,16.0615384615,0.232384615385,Fairfield,0.504538461538,31.2923076923,14.7769230769,0.248307692308,Fairfield,-2.69
Rider,14.0,L,76.4285714286,0.530785714286,22.0428571429,15.65,0.231928571429,Fairfield,0.498928571429,31.7357142857,14.8642857143,0.236857142857,Fairfield,-2.69
Monmouth,14.0,W,76.4285714286,0.530785714286,22.0428571429,15.65,0.231928571429,Fairfield,0.498928571429,31.7357142857,14.8642857143,0.236857142857,Fairfield,-2.69
Niagara,15.0,L,76.1333333333,0.535866666667,22.3666666667,16.06,0.2236,Fairfield,0.5076,30.7666666667,14.7333333333,0.229666666667,Fairfield,-2.69
Saint Peter's,16.0,W,75.90625,0.530125,22.56875,15.74375,0.2265,Fairfield,0.505625,30.45,14.74375,0.224375,Fairfield,-2.69
Marist,17.0,L,75.4529411765,0.523823529412,23.1470588235,15.3941176471,0.227647058824,Fairfield,0.511176470588,30.6176470588,14.9235294118,0.231176470588,Fairfield,-2.69
Iona,19.0,L,75.7157894737,0.537789473684,22.7052631579,15.6473684211,0.238736842105,Fairfield,0.511631578947,30.8842105263,15.0578947368,0.240947368421,Fairfield,-2.69
Canisius,20.0,L,75.605,0.5363,23.235,15.46,0.24065,Fairfield,0.5106,30.47,15.0,0.24615,Fairfield,-2.69
Quinnipiac,20.0,W,75.605,0.5363,23.235,15.46,0.24065,Fairfield,0.5106,30.47,15.0,0.24615,Fairfield,-2.69
Monmouth,22.0,W,75.5863636364,0.526681818182,22.7318181818,15.5090909091,0.234409090909,Fairfield,0.5095,29.9727272727,15.1,0.248772727273,Fairfield,-2.69
Manhattan,23.0,L,75.4260869565,0.529347826087,24.0739130435,16.0,0.241260869565,Fairfield,0.508695652174,29.3086956522,15.2434782609,0.252739130435,Fairfield,-2.69
Quinnipiac,24.0,L,75.3166666667,0.526958333333,23.7833333333,16.05,0.240458333333,Fairfield,0.506375,30.0625,15.55,0.249541666667,Fairfield,-2.69
Marist,24.0,L,75.3166666667,0.526958333333,23.7833333333,16.05,0.240458333333,Fairfield,0.506375,30.0625,15.55,0.249541666667,Fairfield,-2.69
Canisius,25.0,L,75.284,0.52692,23.332,15.972,0.2412,Fairfield,0.5076,29.432,15.6,0.25068,Fairfield,-2.69
Niagara,27.0,L,74.5962962963,0.531740740741,22.9666666667,16.0777777778,0.245296296296,Fairfield,0.502333333333,30.2888888889,15.5777777778,0.243888888889,Fairfield,-2.69
Siena,28.0,L,74.6142857143,0.530321428571,23.1214285714,15.9357142857,0.246642857143,Fairfield,0.498464285714,30.775,15.5178571429,0.241714285714,Fairfield,-2.69
Saint Peter's,28.0,W,74.6142857143,0.530321428571,23.1214285714,15.9357142857,0.246642857143,Fairfield,0.498464285714,30.775,15.5178571429,0.241714285714,Fairfield,-2.69
Cincinnati,2.0,W,74.7,0.431,21.8,18.2,0.2865,Bowling Green State,0.4775,27.9,14.75,0.1655,Bowling Green State,-1.68
Florida Gulf Coast,2.0,L,74.7,0.431,21.8,18.2,0.2865,Bowling Green State,0.4775,27.9,14.75,0.1655,Bowling Green State,-1.68
Maryland-Baltimore County,5.0,L,72.88,0.4695,28.95,17.05,0.31,Bowling Green State,0.53,24.84,14.94,0.2192,Bowling Green State,-1.68
Drake,6.0,L,71.9,0.4944,27.98,16.94,0.2932,Bowling Green State,0.520333333333,23.15,14.7666666667,0.2235,Bowling Green State,-1.68
Southeast Missouri State,7.0,L,70.9857142857,0.518333333333,28.8666666667,16.4333333333,0.258666666667,Bowling Green State,0.494714285714,25.1571428571,14.3714285714,0.201857142857,Bowling Green State,-1.68
Detroit Mercy,7.0,W,70.9857142857,0.518333333333,28.8666666667,16.4333333333,0.258666666667,Bowling Green State,0.494714285714,25.1571428571,14.3714285714,0.201857142857,Bowling Green State,-1.68
Wright State,8.0,W,71.6125,0.515714285714,28.7142857143,15.7714285714,0.272571428571,Bowling Green State,0.503625,26.4,13.85,0.20975,Bowling Green State,-1.68
Cleveland State,9.0,L,71.3111111111,0.488,27.825,16.1,0.280125,Bowling Green State,0.519888888889,25.6,14.2888888889,0.226444444444,Bowling Green State,-1.68
Miami (OH),11.0,L,70.3545454545,0.486,28.8444444444,16.4777777778,0.282333333333,Bowling Green State,0.503363636364,28.7909090909,14.1363636364,0.221636363636,Bowling Green State,-1.68
Central Michigan,12.0,W,70.4416666667,0.4864,28.29,16.31,0.3021,Bowling Green State,0.49125,29.2333333333,14.0833333333,0.220583333333,Bowling Green State,-1.68
Ohio,13.0,L,70.1692307692,0.484454545455,28.4181818182,16.2181818182,0.297,Bowling Green State,0.500923076923,28.3230769231,14.1153846154,0.238,Bowling Green State,-1.68
Eastern Michigan,15.0,L,70.4266666667,0.494461538462,30.6461538462,15.8615384615,0.297769230769,Bowling Green State,0.504533333333,28.7266666667,14.4733333333,0.245666666667,Bowling Green State,-1.68
Toledo,15.0,W,70.4266666667,0.494461538462,30.6461538462,15.8615384615,0.297769230769,Bowling Green State,0.504533333333,28.7266666667,14.4733333333,0.245666666667,Bowling Green State,-1.68
Kent State,17.0,W,70.5176470588,0.488133333333,29.1866666667,15.62,0.292733333333,Bowling Green State,0.502294117647,29.1176470588,14.5352941176,0.251294117647,Bowling Green State,-1.68
Western Michigan,18.0,L,70.7833333333,0.488375,29.25625,15.30625,0.288875,Bowling Green State,0.502166666667,28.1944444444,14.5111111111,0.266722222222,Bowling Green State,-1.68
Central Michigan,18.0,W,70.7833333333,0.488375,29.25625,15.30625,0.288875,Bowling Green State,0.502166666667,28.1944444444,14.5111111111,0.266722222222,Bowling Green State,-1.68
Ball State,20.0,W,70.65,0.479944444444,29.9833333333,15.4722222222,0.297444444444,Bowling Green State,0.5097,27.185,14.64,0.26635,Bowling Green State,-1.68
Miami (OH),21.0,W,70.6285714286,0.475,29.7894736842,15.7315789474,0.288263157895,Bowling Green State,0.501,27.3476190476,14.7571428571,0.270095238095,Bowling Green State,-1.68
Akron,21.0,W,70.6285714286,0.475,29.7894736842,15.7315789474,0.288263157895,Bowling Green State,0.501,27.3476190476,14.7571428571,0.270095238095,Bowling Green State,-1.68
Western Michigan,23.0,W,70.6782608696,0.480142857143,28.380952381,15.6428571429,0.28480952381,Bowling Green State,0.508304347826,26.5782608696,15.0086956522,0.268956521739,Bowling Green State,-1.68
Northern Illinois,24.0,W,70.5708333333,0.4765,28.5681818182,15.7863636364,0.285090909091,Bowling Green State,0.508291666667,26.7208333333,14.975,0.263125,Bowling Green State,-1.68
Buffalo,25.0,W,70.784,0.480956521739,28.5434782609,16.0608695652,0.278782608696,Bowling Green State,0.50932,26.904,14.936,0.26956,Bowling Green State,-1.68
Ohio,26.0,L,70.6615384615,0.484833333333,28.7416666667,15.7666666667,0.278791666667,Bowling Green State,0.514076923077,26.4384615385,14.7423076923,0.263038461538,Bowling Green State,-1.68
Akron,26.0,W,70.6615384615,0.484833333333,28.7416666667,15.7666666667,0.278791666667,Bowling Green State,0.514076923077,26.4384615385,14.7423076923,0.263038461538,Bowling Green State,-1.68
Kent State,27.0,W,70.7,0.4842,27.86,16.024,0.27516,Bowling Green State,0.518111111111,26.3851851852,14.662962963,0.257851851852,Bowling Green State,-1.68
Buffalo,28.0,W,70.4928571429,0.481384615385,27.4653846154,16.0423076923,0.270076923077,Bowling Green State,0.518107142857,26.7535714286,14.6785714286,0.257071428571,Bowling Green State,-1.68
Kent State,30.0,L,70.3566666667,0.488535714286,27.7392857143,15.9714285714,0.267107142857,Bowling Green State,0.518833333333,27.3666666667,14.6033333333,0.254433333333,Bowling Green State,-1.68
New Mexico,3.0,W,72.1666666667,0.4605,25.9,20.05,0.233,Loyola (IL),0.561666666667,35.4333333333,23.6333333333,0.301,Loyola (IL),0.99
Toledo,4.0,L,71.575,0.488,23.6666666667,21.0333333333,0.293,Loyola (IL),0.536,31.425,21.325,0.25025,Loyola (IL),0.99
Creighton,5.0,L,70.68,0.48675,23.15,18.475,0.2615,Loyola (IL),0.5238,31.6,19.92,0.2308,Loyola (IL),0.99
Notre Dame,6.0,W,69.5166666667,0.4946,20.94,17.66,0.2092,Loyola (IL),0.549833333333,31.1,18.8333333333,0.235666666667,Loyola (IL),0.99
Cleveland State,7.0,W,68.7428571429,0.485333333333,21.3,18.2333333333,0.211666666667,Loyola (IL),0.529714285714,32.5428571429,18.4,0.241,Loyola (IL),0.99
Illinois-Chicago,7.0,L,68.7428571429,0.485333333333,21.3,18.2333333333,0.211666666667,Loyola (IL),0.529714285714,32.5428571429,18.4,0.241,Loyola (IL),0.99
Western Illinois,8.0,L,68.5375,0.474142857143,22.2714285714,17.5285714286,0.234285714286,Loyola (IL),0.51275,32.35,19.3875,0.22525,Loyola (IL),0.99
Southern Illinois,10.0,W,68.42,0.479888888889,19.1777777778,16.6888888889,0.261444444444,Loyola (IL),0.5164,31.84,19.31,0.2235,Loyola (IL),0.99
Indiana State,11.0,W,68.5181818182,0.479,18.82,17.19,0.2526,Loyola (IL),0.519818181818,30.2454545455,19.4454545455,0.246636363636,Loyola (IL),0.99
Illinois State,11.0,W,68.5181818182,0.479,18.82,17.19,0.2526,Loyola (IL),0.519818181818,30.2454545455,19.4454545455,0.246636363636,Loyola (IL),0.99
Missouri State,12.0,W,68.1083333333,0.470636363636,19.9545454545,17.1545454545,0.248545454545,Loyola (IL),0.511666666667,30.2,19.5916666667,0.244083333333,Loyola (IL),0.99
Bradley,14.0,W,67.0785714286,0.470769230769,18.5769230769,17.2769230769,0.246615384615,Loyola (IL),0.508785714286,29.0285714286,19.7214285714,0.232928571429,Loyola (IL),0.99
Northern Iowa,14.0,L,67.0785714286,0.470769230769,18.5769230769,17.2769230769,0.246615384615,Loyola (IL),0.508785714286,29.0285714286,19.7214285714,0.232928571429,Loyola (IL),0.99
Evansville,16.0,W,66.7,0.471466666667,18.92,17.2066666667,0.231333333333,Loyola (IL),0.5045625,27.45625,19.73125,0.236875,Loyola (IL),0.99
Drake,16.0,L,66.7,0.471466666667,18.92,17.2066666667,0.231333333333,Loyola (IL),0.5045625,27.45625,19.73125,0.236875,Loyola (IL),0.99
Wichita State,18.0,W,66.5555555556,0.474529411765,18.7411764706,17.4352941176,0.234411764706,Loyola (IL),0.508944444444,28.3055555556,19.1833333333,0.2365,Loyola (IL),0.99
Indiana State,18.0,L,66.5555555556,0.474529411765,18.7411764706,17.4352941176,0.234411764706,Loyola (IL),0.508944444444,28.3055555556,19.1833333333,0.2365,Loyola (IL),0.99
Illinois State,20.0,W,66.4,0.486052631579,18.5263157895,17.0105263158,0.253315789474,Loyola (IL),0.5182,28.505,18.795,0.24645,Loyola (IL),0.99
Southern Illinois,20.0,L,66.4,0.486052631579,18.5263157895,17.0105263158,0.253315789474,Loyola (IL),0.5182,28.505,18.795,0.24645,Loyola (IL),0.99
Bradley,21.0,L,66.180952381,0.4926,18.79,17.065,0.2566,Loyola (IL),0.515523809524,28.6904761905,18.6952380952,0.24480952381,Loyola (IL),0.99
Evansville,23.0,W,66.2434782609,0.489227272727,18.8,16.8090909091,0.255818181818,Loyola (IL),0.506304347826,28.7826086957,18.4913043478,0.244086956522,Loyola (IL),0.99
Northern Iowa,24.0,L,66.2333333333,0.488347826087,18.1434782609,16.9130434783,0.257391304348,Loyola (IL),0.501708333333,28.3416666667,18.4333333333,0.249541666667,Loyola (IL),0.99
Missouri State,24.0,L,66.2333333333,0.488347826087,18.1434782609,16.9130434783,0.257391304348,Loyola (IL),0.501708333333,28.3416666667,18.4333333333,0.249541666667,Loyola (IL),0.99
Wichita State,25.0,W,66.352,0.489916666667,18.5375,16.7458333333,0.256708333333,Loyola (IL),0.50048,28.112,18.392,0.24956,Loyola (IL),0.99
Drake,26.0,W,66.3730769231,0.4864,18.736,16.832,0.25664,Loyola (IL),0.501615384615,28.0653846154,18.2653846154,0.257653846154,Loyola (IL),0.99
Fairleigh Dickinson,3.0,L,75.9,0.6295,31.75,22.45,0.2445,Army,0.501333333333,30.9,13.6333333333,0.211666666667,Army,-8.02
George Washington,3.0,W,75.9,0.6295,31.75,22.45,0.2445,Army,0.501333333333,30.9,13.6333333333,0.211666666667,Army,-8.02
Tennessee,4.0,W,76.825,0.604333333333,28.3666666667,20.6,0.209,Army,0.51125,31.25,13.4,0.26525,Army,-8.02
Gardner-Webb,6.0,L,77.3833333333,0.588,27.56,19.08,0.2248,Army,0.533,29.3666666667,12.8,0.236333333333,Army,-8.02
Maine,7.0,L,77.8571428571,0.575666666667,27.85,18.1,0.205333333333,Army,0.517,30.2714285714,13.3285714286,0.215714285714,Army,-8.02
Bryant,8.0,L,76.8375,0.575714285714,27.0,17.2,0.178142857143,Army,0.49675,29.3,13.5875,0.225125,Army,-8.02
Air Force,8.0,L,76.8375,0.575714285714,27.0,17.2,0.178142857143,Army,0.49675,29.3,13.5875,0.225125,Army,-8.02
Marist,10.0,W,77.64,0.557444444444,26.6111111111,15.8333333333,0.211444444444,Army,0.5053,28.01,13.52,0.2345,Army,-8.02
Monmouth,11.0,L,78.6,0.5532,27.28,16.07,0.2231,Army,0.502727272727,27.2272727273,13.8090909091,0.242090909091,Army,-8.02
Lehigh,11.0,L,78.6,0.5532,27.28,16.07,0.2231,Army,0.502727272727,27.2272727273,13.8090909091,0.242090909091,Army,-8.02
Bucknell,12.0,W,78.225,0.562,27.7090909091,16.4,0.218,Army,0.505583333333,27.25,13.5416666667,0.234333333333,Army,-8.02
Lafayette,13.0,W,78.0153846154,0.553833333333,27.9,16.0,0.214333333333,Army,0.507769230769,26.9461538462,13.6230769231,0.245461538462,Army,-8.02
Loyola (MD),14.0,L,78.0642857143,0.550307692308,26.8846153846,16.2230769231,0.208846153846,Army,0.508285714286,26.9142857143,13.8142857143,0.235357142857,Army,-8.02
Colgate,16.0,W,77.1875,0.5402,28.46,16.46,0.2102,Army,0.5088125,27.16875,14.39375,0.2288125,Army,-8.02
American,17.0,L,76.1117647059,0.534875,29.48125,16.05,0.214125,Army,0.502058823529,26.4117647059,14.5705882353,0.225352941176,Army,-8.02
Holy Cross,18.0,W,75.75,0.530588235294,29.2647058824,16.3176470588,0.220764705882,Army,0.495722222222,26.4444444444,14.2611111111,0.235833333333,Army,-8.02
Boston University,19.0,W,75.4368421053,0.523944444444,28.75,16.1055555556,0.222833333333,Army,0.497210526316,27.1,14.1736842105,0.232736842105,Army,-8.02
Bucknell,19.0,W,75.4368421053,0.523944444444,28.75,16.1055555556,0.222833333333,Army,0.497210526316,27.1,14.1736842105,0.232736842105,Army,-8.02
