Team_ID,Date,Var.5,Opponent,School,School_url,Var.8,Opponent_url
american,"Thu, Mar 3, 2016",@,Boston University,American,american,W,boston-university
american,"Sun, Mar 6, 2016",@,Lehigh,American,american,L,lehigh
appalachian-state,"Sat, Nov 14, 2015",,Jacksonville,Appalachian State,appalachian-state,W,jacksonville
appalachian-state,"Tue, Nov 17, 2015",,Furman,Appalachian State,appalachian-state,L,furman
appalachian-state,"Fri, Nov 20, 2015",@,Hampton,Appalachian State,appalachian-state,L,hampton
appalachian-state,"Sun, Nov 22, 2015",@,Tulane,Appalachian State,appalachian-state,L,tulane
appalachian-state,"Tue, Dec 15, 2015",@,Texas,Appalachian State,appalachian-state,L,texas
appalachian-state,"Sat, Dec 19, 2015",,Charlotte,Appalachian State,appalachian-state,L,charlotte
appalachian-state,"Mon, Dec 21, 2015",@,North Carolina (7),Appalachian State,appalachian-state,L,north-carolina
appalachian-state,"Thu, Dec 31, 2015",@,Louisiana-Monroe,Appalachian State,appalachian-state,L,louisiana-monroe
appalachian-state,"Sat, Jan 2, 2016",@,Louisiana-Lafayette,Appalachian State,appalachian-state,L,louisiana-lafayette
appalachian-state,"Thu, Jan 7, 2016",,Texas-Arlington,Appalachian State,appalachian-state,L,texas-arlington
appalachian-state,"Sat, Jan 9, 2016",,Texas State,Appalachian State,appalachian-state,W,texas-state
appalachian-state,"Thu, Jan 14, 2016",@,Arkansas-Little Rock,Appalachian State,appalachian-state,L,arkansas-little-rock
appalachian-state,"Sat, Jan 16, 2016",@,Arkansas State,Appalachian State,appalachian-state,W,arkansas-state
appalachian-state,"Thu, Jan 21, 2016",,Georgia State,Appalachian State,appalachian-state,W,georgia-state
appalachian-state,"Mon, Jan 25, 2016",,Georgia Southern,Appalachian State,appalachian-state,L,georgia-southern
appalachian-state,"Thu, Jan 28, 2016",@,Troy,Appalachian State,appalachian-state,W,troy
appalachian-state,"Sat, Jan 30, 2016",@,South Alabama,Appalachian State,appalachian-state,L,south-alabama
appalachian-state,"Thu, Feb 4, 2016",,Louisiana-Lafayette,Appalachian State,appalachian-state,L,louisiana-lafayette
appalachian-state,"Sat, Feb 6, 2016",,Louisiana-Monroe,Appalachian State,appalachian-state,L,louisiana-monroe
appalachian-state,"Thu, Feb 11, 2016",@,Texas State,Appalachian State,appalachian-state,L,texas-state
appalachian-state,"Sat, Feb 13, 2016",@,Texas-Arlington,Appalachian State,appalachian-state,L,texas-arlington
appalachian-state,"Thu, Feb 18, 2016",,South Alabama,Appalachian State,appalachian-state,L,south-alabama
appalachian-state,"Sat, Feb 20, 2016",,Troy,Appalachian State,appalachian-state,W,troy
appalachian-state,"Thu, Feb 25, 2016",@,Georgia Southern,Appalachian State,appalachian-state,L,georgia-southern
appalachian-state,"Sat, Feb 27, 2016",@,Georgia State,Appalachian State,appalachian-state,L,georgia-state
appalachian-state,"Thu, Mar 3, 2016",,Arkansas-Little Rock,Appalachian State,appalachian-state,W,arkansas-little-rock
appalachian-state,"Sat, Mar 5, 2016",,Arkansas State,Appalachian State,appalachian-state,W,arkansas-state
arizona-state,"Fri, Nov 13, 2015",,Sacramento State,Arizona State,arizona-state,L,sacramento-state
arizona-state,"Mon, Nov 16, 2015",,Belmont,Arizona State,arizona-state,W,belmont
arizona-state,"Wed, Nov 18, 2015",,Kennesaw State,Arizona State,arizona-state,W,kennesaw-state
arizona-state,"Sun, Nov 29, 2015",,UC-Santa Barbara,Arizona State,arizona-state,W,california-santa-barbara
arizona-state,"Wed, Dec 2, 2015",@,Creighton,Arizona State,arizona-state,W,creighton
arizona-state,"Sat, Dec 5, 2015",,Texas A&M (18),Arizona State,arizona-state,W,texas-am
arizona-state,"Sat, Dec 12, 2015",@,Kentucky (5),Arizona State,arizona-state,L,kentucky
arizona-state,"Wed, Dec 16, 2015",@,Nevada-Las Vegas,Arizona State,arizona-state,W,nevada-las-vegas
arizona-state,"Sat, Dec 19, 2015",,Houston Baptist,Arizona State,arizona-state,W,houston-baptist
arizona-state,"Tue, Dec 22, 2015",,Stephen F. Austin,Arizona State,arizona-state,W,stephen-f-austin
arizona-state,"Mon, Dec 28, 2015",,Cal State Bakersfield,Arizona State,arizona-state,W,cal-state-bakersfield
arizona-state,"Sun, Jan 3, 2016",,Arizona (8),Arizona State,arizona-state,L,arizona
arizona-state,"Thu, Jan 7, 2016",@,Southern California,Arizona State,arizona-state,L,southern-california
arizona-state,"Sat, Jan 9, 2016",@,UCLA,Arizona State,arizona-state,L,ucla
arizona-state,"Thu, Jan 14, 2016",,Washington State,Arizona State,arizona-state,W,washington-state
arizona-state,"Sat, Jan 16, 2016",,Washington,Arizona State,arizona-state,L,washington
arizona-state,"Thu, Jan 21, 2016",@,University of California,Arizona State,arizona-state,L,california
arizona-state,"Sat, Jan 23, 2016",@,Stanford,Arizona State,arizona-state,L,stanford
arizona-state,"Thu, Jan 28, 2016",,Oregon State,Arizona State,arizona-state,W,oregon-state
arizona-state,"Sun, Jan 31, 2016",,Oregon (23),Arizona State,arizona-state,L,oregon
arizona-state,"Wed, Feb 3, 2016",@,Washington,Arizona State,arizona-state,L,washington
arizona-state,"Sat, Feb 6, 2016",@,Washington State,Arizona State,arizona-state,W,washington-state
arizona-state,"Fri, Feb 12, 2016",,Southern California (23),Arizona State,arizona-state,W,southern-california
arizona-state,"Sun, Feb 14, 2016",,UCLA,Arizona State,arizona-state,L,ucla
arizona-state,"Wed, Feb 17, 2016",@,Arizona (12),Arizona State,arizona-state,L,arizona
arizona-state,"Thu, Feb 25, 2016",@,Utah (22),Arizona State,arizona-state,L,utah
arizona-state,"Sun, Feb 28, 2016",@,Colorado,Arizona State,arizona-state,L,colorado
arizona-state,"Thu, Mar 3, 2016",,Stanford,Arizona State,arizona-state,W,stanford
arizona-state,"Sat, Mar 5, 2016",,University of California (25),Arizona State,arizona-state,L,california
arizona,"Fri, Nov 13, 2015",,Pacific,Arizona,arizona,W,pacific
arizona,"Mon, Nov 16, 2015",,Bradley,Arizona,arizona,W,bradley
arizona,"Thu, Nov 19, 2015",,Boise State,Arizona,arizona,W,boise-state
arizona,"Sun, Nov 22, 2015",,Northwestern State,Arizona,arizona,W,northwestern-state
arizona,"Sat, Dec 5, 2015",@,Gonzaga (13),Arizona,arizona,W,gonzaga
arizona,"Wed, Dec 9, 2015",,Fresno State,Arizona,arizona,W,fresno-state
arizona,"Sun, Dec 13, 2015",,Missouri,Arizona,arizona,W,missouri
arizona,"Wed, Dec 16, 2015",,Northern Arizona,Arizona,arizona,W,northern-arizona
arizona,"Sat, Dec 19, 2015",,Nevada-Las Vegas,Arizona,arizona,W,nevada-las-vegas
arizona,"Tue, Dec 22, 2015",,Long Beach State,Arizona,arizona,W,long-beach-state
arizona,"Sun, Jan 3, 2016",@,Arizona State,Arizona,arizona,W,arizona-state
arizona,"Thu, Jan 7, 2016",@,UCLA,Arizona,arizona,L,ucla
arizona,"Sat, Jan 9, 2016",@,Southern California,Arizona,arizona,L,southern-california
arizona,"Thu, Jan 14, 2016",,Washington,Arizona,arizona,W,washington
arizona,"Sat, Jan 16, 2016",,Washington State,Arizona,arizona,W,washington-state
arizona,"Thu, Jan 21, 2016",@,Stanford,Arizona,arizona,W,stanford
arizona,"Sat, Jan 23, 2016",@,University of California,Arizona,arizona,L,california
arizona,"Thu, Jan 28, 2016",,Oregon (23),Arizona,arizona,L,oregon
arizona,"Sat, Jan 30, 2016",,Oregon State,Arizona,arizona,W,oregon-state
arizona,"Wed, Feb 3, 2016",@,Washington State,Arizona,arizona,W,washington-state
arizona,"Sat, Feb 6, 2016",@,Washington,Arizona,arizona,W,washington
arizona,"Fri, Feb 12, 2016",,UCLA,Arizona,arizona,W,ucla
arizona,"Sun, Feb 14, 2016",,Southern California (23),Arizona,arizona,W,southern-california
arizona,"Wed, Feb 17, 2016",,Arizona State,Arizona,arizona,W,arizona-state
arizona,"Wed, Feb 24, 2016",@,Colorado,Arizona,arizona,L,colorado
arizona,"Sat, Feb 27, 2016",@,Utah (22),Arizona,arizona,L,utah
arizona,"Thu, Mar 3, 2016",,University of California (25),Arizona,arizona,W,california
arizona,"Sat, Mar 5, 2016",,Stanford,Arizona,arizona,W,stanford
arkansas-little-rock,"Sat, Nov 14, 2015",,Central Baptist,Arkansas-Little Rock,arkansas-little-rock,W,central-baptist
arkansas-little-rock,"Wed, Nov 18, 2015",,Centenary (LA),Arkansas-Little Rock,arkansas-little-rock,W,centenary-la
arkansas-little-rock,"Sat, Nov 21, 2015",@,San Diego State,Arkansas-Little Rock,arkansas-little-rock,W,san-diego-state
arkansas-little-rock,"Sat, Nov 28, 2015",@,Tulsa,Arkansas-Little Rock,arkansas-little-rock,W,tulsa
arkansas-little-rock,"Tue, Dec 1, 2015",,Central Arkansas,Arkansas-Little Rock,arkansas-little-rock,W,central-arkansas
arkansas-little-rock,"Sat, Dec 5, 2015",@,Idaho,Arkansas-Little Rock,arkansas-little-rock,W,idaho
arkansas-little-rock,"Sat, Dec 12, 2015",@,DePaul,Arkansas-Little Rock,arkansas-little-rock,W,depaul
arkansas-little-rock,"Wed, Dec 16, 2015",@,Central Arkansas,Arkansas-Little Rock,arkansas-little-rock,W,central-arkansas
arkansas-little-rock,"Sun, Dec 20, 2015",,Northern Arizona,Arkansas-Little Rock,arkansas-little-rock,W,northern-arizona
arkansas-little-rock,"Tue, Dec 22, 2015",@,Texas Tech,Arkansas-Little Rock,arkansas-little-rock,L,texas-tech
arkansas-little-rock,"Wed, Dec 30, 2015",@,South Alabama,Arkansas-Little Rock,arkansas-little-rock,W,south-alabama
arkansas-little-rock,"Sat, Jan 2, 2016",@,Troy,Arkansas-Little Rock,arkansas-little-rock,W,troy
arkansas-little-rock,"Thu, Jan 7, 2016",,Louisiana-Lafayette,Arkansas-Little Rock,arkansas-little-rock,W,louisiana-lafayette
arkansas-little-rock,"Sat, Jan 9, 2016",,Louisiana-Monroe,Arkansas-Little Rock,arkansas-little-rock,W,louisiana-monroe
arkansas-little-rock,"Thu, Jan 14, 2016",,Appalachian State,Arkansas-Little Rock,arkansas-little-rock,W,appalachian-state
arkansas-little-rock,"Mon, Jan 18, 2016",@,Arkansas State,Arkansas-Little Rock,arkansas-little-rock,L,arkansas-state
arkansas-little-rock,"Thu, Jan 21, 2016",@,Texas State,Arkansas-Little Rock,arkansas-little-rock,W,texas-state
arkansas-little-rock,"Sat, Jan 23, 2016",@,Texas-Arlington,Arkansas-Little Rock,arkansas-little-rock,W,texas-arlington
arkansas-little-rock,"Thu, Jan 28, 2016",,Georgia Southern,Arkansas-Little Rock,arkansas-little-rock,W,georgia-southern
arkansas-little-rock,"Sat, Jan 30, 2016",,Georgia State,Arkansas-Little Rock,arkansas-little-rock,W,georgia-state
arkansas-little-rock,"Thu, Feb 4, 2016",,Troy,Arkansas-Little Rock,arkansas-little-rock,W,troy
arkansas-little-rock,"Sat, Feb 6, 2016",,South Alabama,Arkansas-Little Rock,arkansas-little-rock,W,south-alabama
arkansas-little-rock,"Thu, Feb 11, 2016",@,Louisiana-Monroe,Arkansas-Little Rock,arkansas-little-rock,L,louisiana-monroe
arkansas-little-rock,"Sat, Feb 13, 2016",@,Louisiana-Lafayette,Arkansas-Little Rock,arkansas-little-rock,W,louisiana-lafayette
arkansas-little-rock,"Thu, Feb 18, 2016",@,Georgia State,Arkansas-Little Rock,arkansas-little-rock,W,georgia-state
arkansas-little-rock,"Sat, Feb 20, 2016",@,Georgia Southern,Arkansas-Little Rock,arkansas-little-rock,W,georgia-southern
arkansas-little-rock,"Thu, Feb 25, 2016",,Texas-Arlington,Arkansas-Little Rock,arkansas-little-rock,W,texas-arlington
arkansas-little-rock,"Sat, Feb 27, 2016",,Texas State,Arkansas-Little Rock,arkansas-little-rock,W,texas-state
arkansas-little-rock,"Tue, Mar 1, 2016",,Arkansas State,Arkansas-Little Rock,arkansas-little-rock,W,arkansas-state
arkansas-little-rock,"Thu, Mar 3, 2016",@,Appalachian State,Arkansas-Little Rock,arkansas-little-rock,L,appalachian-state
arkansas-pine-bluff,"Fri, Nov 13, 2015",@,Seattle,Arkansas-Pine Bluff,arkansas-pine-bluff,W,seattle
arkansas-pine-bluff,"Mon, Nov 16, 2015",@,Oklahoma State,Arkansas-Pine Bluff,arkansas-pine-bluff,L,oklahoma-state
arkansas-pine-bluff,"Fri, Nov 20, 2015",@,Michigan State (13),Arkansas-Pine Bluff,arkansas-pine-bluff,L,michigan-state
arkansas-pine-bluff,"Sun, Nov 22, 2015",@,Cincinnati,Arkansas-Pine Bluff,arkansas-pine-bluff,L,cincinnati
arkansas-pine-bluff,"Tue, Nov 24, 2015",@,Nebraska,Arkansas-Pine Bluff,arkansas-pine-bluff,L,nebraska
arkansas-pine-bluff,"Wed, Dec 2, 2015",@,Hawaii,Arkansas-Pine Bluff,arkansas-pine-bluff,L,hawaii
arkansas-pine-bluff,"Sat, Dec 5, 2015",@,Virginia Tech,Arkansas-Pine Bluff,arkansas-pine-bluff,L,virginia-tech
arkansas-pine-bluff,"Sun, Dec 13, 2015",@,Iowa State (4),Arkansas-Pine Bluff,arkansas-pine-bluff,L,iowa-state
arkansas-pine-bluff,"Tue, Dec 15, 2015",@,Santa Clara,Arkansas-Pine Bluff,arkansas-pine-bluff,L,santa-clara
arkansas-pine-bluff,"Sat, Dec 19, 2015",@,Texas Tech,Arkansas-Pine Bluff,arkansas-pine-bluff,L,texas-tech
arkansas-pine-bluff,"Mon, Dec 21, 2015",@,Ohio,Arkansas-Pine Bluff,arkansas-pine-bluff,L,ohio
arkansas-pine-bluff,"Tue, Dec 29, 2015",@,Missouri,Arkansas-Pine Bluff,arkansas-pine-bluff,L,missouri
arkansas-pine-bluff,"Mon, Jan 4, 2016",@,Mississippi Valley State,Arkansas-Pine Bluff,arkansas-pine-bluff,L,mississippi-valley-state
arkansas-pine-bluff,"Sat, Jan 9, 2016",@,Alabama A&M,Arkansas-Pine Bluff,arkansas-pine-bluff,L,alabama-am
arkansas-pine-bluff,"Mon, Jan 11, 2016",@,Alabama State,Arkansas-Pine Bluff,arkansas-pine-bluff,W,alabama-state
arkansas-pine-bluff,"Sat, Jan 16, 2016",,Southern,Arkansas-Pine Bluff,arkansas-pine-bluff,L,southern
arkansas-pine-bluff,"Mon, Jan 18, 2016",,Alcorn State,Arkansas-Pine Bluff,arkansas-pine-bluff,L,alcorn-state
arkansas-pine-bluff,"Sat, Jan 23, 2016",@,Prairie View,Arkansas-Pine Bluff,arkansas-pine-bluff,W,prairie-view
arkansas-pine-bluff,"Mon, Jan 25, 2016",@,Texas Southern,Arkansas-Pine Bluff,arkansas-pine-bluff,L,texas-southern
arkansas-pine-bluff,"Sat, Jan 30, 2016",,Grambling,Arkansas-Pine Bluff,arkansas-pine-bluff,W,grambling
arkansas-pine-bluff,"Mon, Feb 1, 2016",,Jackson State,Arkansas-Pine Bluff,arkansas-pine-bluff,L,jackson-state
arkansas-pine-bluff,"Sat, Feb 6, 2016",,Alabama A&M,Arkansas-Pine Bluff,arkansas-pine-bluff,L,alabama-am
arkansas-pine-bluff,"Mon, Feb 8, 2016",,Alabama State,Arkansas-Pine Bluff,arkansas-pine-bluff,W,alabama-state
arkansas-pine-bluff,"Sat, Feb 13, 2016",@,Southern,Arkansas-Pine Bluff,arkansas-pine-bluff,L,southern
arkansas-pine-bluff,"Mon, Feb 15, 2016",@,Alcorn State,Arkansas-Pine Bluff,arkansas-pine-bluff,L,alcorn-state
arkansas-pine-bluff,"Sat, Feb 20, 2016",,Prairie View,Arkansas-Pine Bluff,arkansas-pine-bluff,L,prairie-view
arkansas-pine-bluff,"Mon, Feb 22, 2016",,Texas Southern,Arkansas-Pine Bluff,arkansas-pine-bluff,L,texas-southern
arkansas-pine-bluff,"Sat, Feb 27, 2016",@,Grambling,Arkansas-Pine Bluff,arkansas-pine-bluff,W,grambling
arkansas-pine-bluff,"Mon, Feb 29, 2016",@,Jackson State,Arkansas-Pine Bluff,arkansas-pine-bluff,L,jackson-state
arkansas-pine-bluff,"Sat, Mar 5, 2016",,Mississippi Valley State,Arkansas-Pine Bluff,arkansas-pine-bluff,W,mississippi-valley-state
arkansas-state,"Fri, Nov 13, 2015",@,Southern Illinois-Edwardsville,Arkansas State,arkansas-state,L,southern-illinois-edwardsville
arkansas-state,"Mon, Nov 16, 2015",,Lyon,Arkansas State,arkansas-state,W,lyon
arkansas-state,"Wed, Nov 18, 2015",@,Savannah State,Arkansas State,arkansas-state,L,savannah-state
arkansas-state,"Sun, Nov 22, 2015",,Jackson State,Arkansas State,arkansas-state,W,jackson-state
arkansas-state,"Wed, Nov 25, 2015",@,Oregon (21),Arkansas State,arkansas-state,L,oregon
arkansas-state,"Fri, Nov 27, 2015",@,Baylor,Arkansas State,arkansas-state,L,baylor
arkansas-state,"Tue, Dec 1, 2015",@,Missouri,Arkansas State,arkansas-state,L,missouri
arkansas-state,"Fri, Dec 4, 2015",,North Dakota State,Arkansas State,arkansas-state,L,north-dakota-state
arkansas-state,"Sat, Dec 12, 2015",,Arkansas-Monticello,Arkansas State,arkansas-state,W,arkansas-monticello
arkansas-state,"Fri, Dec 18, 2015",@,Tennessee-Martin,Arkansas State,arkansas-state,L,tennessee-martin
arkansas-state,"Tue, Dec 22, 2015",,Central Arkansas,Arkansas State,arkansas-state,W,central-arkansas
arkansas-state,"Wed, Dec 30, 2015",@,Troy,Arkansas State,arkansas-state,W,troy
arkansas-state,"Sat, Jan 2, 2016",@,South Alabama,Arkansas State,arkansas-state,W,south-alabama
arkansas-state,"Thu, Jan 7, 2016",,Louisiana-Monroe,Arkansas State,arkansas-state,W,louisiana-monroe
arkansas-state,"Sat, Jan 9, 2016",,Louisiana-Lafayette,Arkansas State,arkansas-state,W,louisiana-lafayette
arkansas-state,"Sat, Jan 16, 2016",,Appalachian State,Arkansas State,arkansas-state,L,appalachian-state
arkansas-state,"Mon, Jan 18, 2016",,Arkansas-Little Rock,Arkansas State,arkansas-state,W,arkansas-little-rock
arkansas-state,"Thu, Jan 21, 2016",@,Texas-Arlington,Arkansas State,arkansas-state,L,texas-arlington
arkansas-state,"Sat, Jan 23, 2016",@,Texas State,Arkansas State,arkansas-state,L,texas-state
arkansas-state,"Thu, Jan 28, 2016",,Georgia State,Arkansas State,arkansas-state,W,georgia-state
arkansas-state,"Sat, Jan 30, 2016",,Georgia Southern,Arkansas State,arkansas-state,L,georgia-southern
arkansas-state,"Thu, Feb 4, 2016",,South Alabama,Arkansas State,arkansas-state,W,south-alabama
arkansas-state,"Sat, Feb 6, 2016",,Troy,Arkansas State,arkansas-state,L,troy
arkansas-state,"Thu, Feb 11, 2016",@,Louisiana-Lafayette,Arkansas State,arkansas-state,L,louisiana-lafayette
arkansas-state,"Sat, Feb 13, 2016",@,Louisiana-Monroe,Arkansas State,arkansas-state,L,louisiana-monroe
arkansas-state,"Thu, Feb 18, 2016",@,Georgia Southern,Arkansas State,arkansas-state,L,georgia-southern
arkansas-state,"Sat, Feb 20, 2016",@,Georgia State,Arkansas State,arkansas-state,L,georgia-state
arkansas-state,"Thu, Feb 25, 2016",,Texas State,Arkansas State,arkansas-state,L,texas-state
arkansas-state,"Sat, Feb 27, 2016",,Texas-Arlington,Arkansas State,arkansas-state,L,texas-arlington
arkansas-state,"Tue, Mar 1, 2016",@,Arkansas-Little Rock,Arkansas State,arkansas-state,L,arkansas-little-rock
arkansas-state,"Sat, Mar 5, 2016",@,Appalachian State,Arkansas State,arkansas-state,L,appalachian-state
arkansas,"Fri, Nov 13, 2015",,Southern,Arkansas,arkansas,W,southern
arkansas,"Wed, Nov 18, 2015",,Akron,Arkansas,arkansas,L,akron
arkansas,"Fri, Nov 20, 2015",,Charleston Southern,Arkansas,arkansas,W,charleston-southern
arkansas,"Tue, Dec 1, 2015",,Northwestern State,Arkansas,arkansas,W,northwestern-state
arkansas,"Fri, Dec 4, 2015",@,Wake Forest,Arkansas,arkansas,L,wake-forest
arkansas,"Tue, Dec 8, 2015",,Evansville,Arkansas,arkansas,W,evansville
arkansas,"Sat, Dec 12, 2015",,Tennessee Tech,Arkansas,arkansas,W,tennessee-tech
arkansas,"Tue, Dec 22, 2015",,North Florida,Arkansas,arkansas,W,north-florida
arkansas,"Wed, Dec 30, 2015",@,Dayton,Arkansas,arkansas,L,dayton
arkansas,"Sat, Jan 2, 2016",@,Texas A&M (20),Arkansas,arkansas,L,texas-am
arkansas,"Tue, Jan 5, 2016",,Vanderbilt,Arkansas,arkansas,W,vanderbilt
arkansas,"Sat, Jan 9, 2016",,Mississippi State,Arkansas,arkansas,W,mississippi-state
arkansas,"Tue, Jan 12, 2016",@,Missouri,Arkansas,arkansas,W,missouri
arkansas,"Sat, Jan 16, 2016",@,Louisiana State,Arkansas,arkansas,L,louisiana-state
arkansas,"Thu, Jan 21, 2016",,Kentucky (23),Arkansas,arkansas,L,kentucky
arkansas,"Sat, Jan 23, 2016",@,Georgia,Arkansas,arkansas,L,georgia
arkansas,"Wed, Jan 27, 2016",,Texas A&M (5),Arkansas,arkansas,W,texas-am
arkansas,"Sat, Jan 30, 2016",,Texas Tech,Arkansas,arkansas,W,texas-tech
arkansas,"Wed, Feb 3, 2016",@,Florida,Arkansas,arkansas,L,florida
arkansas,"Sat, Feb 6, 2016",,Tennessee,Arkansas,arkansas,W,tennessee
arkansas,"Tue, Feb 9, 2016",@,Mississippi State,Arkansas,arkansas,L,mississippi-state
arkansas,"Sat, Feb 13, 2016",@,Mississippi,Arkansas,arkansas,L,mississippi
arkansas,"Wed, Feb 17, 2016",,Auburn,Arkansas,arkansas,L,auburn
arkansas,"Sat, Feb 20, 2016",,Missouri,Arkansas,arkansas,W,missouri
arkansas,"Tue, Feb 23, 2016",,Louisiana State,Arkansas,arkansas,W,louisiana-state
arkansas,"Sat, Feb 27, 2016",@,Tennessee,Arkansas,arkansas,W,tennessee
arkansas,"Wed, Mar 2, 2016",@,Alabama,Arkansas,arkansas,W,alabama
arkansas,"Sat, Mar 5, 2016",,South Carolina,Arkansas,arkansas,L,south-carolina
army,"Fri, Nov 13, 2015",,Ferrum,Army,army,W,ferrum
army,"Sun, Nov 15, 2015",@,Binghamton,Army,army,W,binghamton
army,"Wed, Nov 18, 2015",@,Fairleigh Dickinson,Army,army,W,fairleigh-dickinson
army,"Sun, Nov 22, 2015",@,George Washington,Army,army,L,george-washington
army,"Tue, Nov 24, 2015",@,Tennessee,Army,army,L,tennessee
army,"Sat, Nov 28, 2015",,Gardner-Webb,Army,army,W,gardner-webb
army,"Wed, Dec 2, 2015",@,Maine,Army,army,W,maine
army,"Tue, Dec 8, 2015",@,Bryant,Army,army,W,bryant
army,"Sat, Dec 12, 2015",@,Air Force,Army,army,W,air-force
army,"Sun, Dec 20, 2015",,Marist,Army,army,L,marist
army,"Mon, Dec 28, 2015",,Monmouth,Army,army,W,monmouth
army,"Wed, Dec 30, 2015",@,Lehigh,Army,army,W,lehigh
army,"Sat, Jan 2, 2016",,Bucknell,Army,army,L,bucknell
army,"Wed, Jan 6, 2016",,Lafayette,Army,army,L,lafayette
army,"Sat, Jan 9, 2016",@,Loyola (MD),Army,army,W,loyola-md
